Product Description,Product Name,ID,Unit Price,Category,Stock Quantity,Inventory Value,Photo's Link,Ingredients
Cup Noodles,Nissin Mini Cup Noodles Beef 40g,000-491,₱18.00,Instant Noodles,6,₱108.00,https://www.srssulit.com/wp-content/uploads/products/6157-1.png,"Enriched Flour (wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Vegetable Oil (palm Oil, Rice Bran Oil), Salt, Textured Soy Protein, Contains Less Than 2% Of Autolyzed Yeast Extract, Beef Fat, Caramel Color, Citric Acid, Corn Syrup Solids, Disodium Guanylate, Disodium Inosinate, Disodium Succinate, Dried Carrot Flake, Dried Corn, Dried Green Onion, Egg White, Garlic Powder, Hydrolyzed Corn Protein, Hydrolyzed Soy Protein, Lactose, Natural Flavor, Onion Powder, Potassium Carbonate, Powdered Chicken, Silicon Dioxide, Sodium Alginate, Sodium Carbonate, Sodium Tripolyphosphate, Spice, Sugar, Tbhq (preservative)."
Cup Noodles,Nissin Mini Cup Noodles Bulalo 40g,000-492,₱18.00,Instant Noodles,6,₱108.00,https://imartgrocersph.com/wp-content/uploads/2020/09/Nissin-Mini-Cup-Bulalo-40g-500x500.png,"Wheat flour, Vegetable Oil ( Palm ) , Modified Cassava Starch,  Artificial and Natural Flavors, Iodized Salt, Dehydrated Vegetables ( Cabbage, Corn ) , Flavor Enhancers( Monosodium Glutamate, Disodium 5-Ribonucleotide), Sugar,  Animal Fat Beef), Textured Soy Protein, Spices, Yeast Extract, Cornstarch, Acidity Regulators ( Phosphates, Sodium Carbonate, Potassium Carbonate, Citric Acid), Anticaking Agent, (Silicone Dioxide), Thickener ( Xanthum Gum ), Color ( Caramel ), Stabilizer ( Guar Gum ) Chicken extract and Antioxidants (Propyl Gallate, BHA,BHT, Vit. E.)"
Cup Noodles,Nissin Mini Cup Noodles Chicken 40g,000-493,₱18.00,Instant Noodles,6,₱108.00,https://imartgrocersph.com/wp-content/uploads/2020/09/Nissin-Mini-Cup-Chicken-40g.png,"Enriched Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Palm Oil, Salt, Dried Carrot Flake, Contains Less than 2% of Autolyzed Yeast Extract, Citric Acid, Concentrated Green Cabbage Juice, Dextrose, Disodium Guanylate, Disodium Inosinate, Disodium Succinate, Dried Corn, Dried Parsley, Egg White, Garlic Powder, Hydrolyzed Corn Protein, Hydrolyzed Soy Protein, Lactose, Maltodextrin, Natural Flavor, Onion Powder, Potassium Carbonate, Potassium Chloride, Powdered Chicken, Rendered Chicken Fat, Silicon Dioxide, Sodium Alginate, Sodium Carbonate, Sodium Gluconate, Sodium Tripolyphosphate, Soybean, Spice and Color, Succinic Acid, Sugar, TBHQ (Preservative), Wheat."
Cup Noodles,Nissin Mini Cup Noodles Creamy Seafood 45g,000-494,₱18.00,Instant Noodles,6,₱108.00,https://www.wowtiongsan.com/shop/1276-large_default/1330.jpg,"Wheat flour, palm oil (antioxidants [307b, 304]), tapioca starch, creamer (glucose, palm fat, sodium caseinate), dehydrated vegetables (cabbage, spring onion), dehydrated egg, salt, dehydrated cuttlefish, flavour enhancers (621, 635), flavouring powder (chicken), dehydrated crab flavoured stick (fish), spices (garlic, ginger flakes, pepper, onion, chilli), soya sauce (soya, wheat), glucose, hydrolysed protein (soya, fish), chicken extract (chicken, chicken flavouring), acidity regulators (501, 452, 500, 330, 339, 451, 450, 331, 262, 300), stabilisers (1400, 340, 420, 414), yeast extract, thickener (412), colours (160a, 120, 150c), emulsifier (471), anticaking agent (551)."
Cup Noodles,Nissin Mini Cup Noodles Seafood 40g,000-495,₱18.00,Instant Noodles,6,₱108.00,https://imartgrocersph.com/wp-content/uploads/2020/09/Nissin-Mini-Cup-Seafood-40g.png,"Wheat flour, palm oil (antioxidants [307b, 304]), tapioca starch, creamer (glucose, palm fat, sodium caseinate), dehydrated vegetables (cabbage, spring onion), dehydrated egg, salt, dehydrated cuttlefish, flavour enhancers (621, 635), flavouring powder (chicken), dehydrated crab flavoured stick (fish), spices (garlic, ginger flakes, pepper, onion, chilli), soya sauce (soya, wheat), glucose, hydrolysed protein (soya, fish), chicken extract (chicken, chicken flavouring), acidity regulators (501, 452, 500, 330, 339, 451, 450, 331, 262, 300), stabilisers (1400, 340, 420, 414), yeast extract, thickener (412), colours (160a, 120, 150c), emulsifier (471), anticaking agent (551)."
Cup Noodles,Nissin Mini Cup Noodles Sotanghon Chicken 30g,000-496,₱22.00,Instant Noodles,6,₱132.00,https://cdn.shopify.com/s/files/1/0277/8182/4573/products/21_480x.png?v=1620046463,seasoning oil and loose pieces of dehydrated vegetable and chicken 
Cup Noodles,Nissin Mini Cup Noodles Spicy Seafood 40g,000-497,₱18.00,Instant Noodles,6,₱108.00,https://imartgrocersph.com/wp-content/uploads/2020/09/Nissin-Mini-Cup-Spicy-Seafood-40g.png,"Wheat flour, palm oil (antioxidants [307b, 304]), tapioca starch, dehydrated vegetables (cabbage, spring onion), flavouring powder (chicken, cuttlefish, seafood, fish, clam), dehydrated egg, salt, flavour enhancers (621, 635), creamer (glucose, palm fat, sodium caseinate), dehydrated cuttlefish, glucose, dehydrated fishcake, spices (chilli flakes, garlic, pepper, ginger), hydrolysed protein (soya, fish), soya sauce (soya, wheat), thickener (412), yeast extract, chicken extract (chicken, chicken flavouring), acidity regulators (501, 452, 500, 330, 339, 451, 450, 331, 262, 270, 300), stabilisers (1400, 420, 340), colours (160c, 150c, 160a, 120), anticaking agent (551), emulsifier (471)."
Pouch Noodles,Lucky Me! Instant Noodles Beef 55g,000-498,₱10.00,Instant Noodles,72,₱720.00,https://imartgrocersph.com/wp-content/uploads/2020/09/Lucky-Me-Instant-Noodles-Beef-55g.png,"Wheat Flour, Palm Oil, Salt, Acidity Regulator: Potassium and Sodium Carbonates, Emulsifier: Sodium Tripolyphosphate, Stabiliser: Guar Gum, Green Teas Extract"
Pouch Noodles,Lucky Me! Instant Noodles Chicken 55g,000-499,₱10.00,Instant Noodles,72,₱720.00,https://imartgrocersph.com/wp-content/uploads/2020/09/Lucky-Me-Instant-Noodles-Chicken-55g.png,"Wheat Flour, Palm Oil, Food Starch Modified (Tapioca and/or Potato), Salt, Stabilizer (Guar Gum), Emulsifier (Sodium Polyphosphate), Acidity Regulator (Sodium Carbonate, Potassium Carbonate), Green Tea Extract. Seasoning and Garnish: Salt, Flavor Enhancers (Monosodium Glutamate, Disodium 5 Inosinate, Disodium 5 Guanylate), Spices (Onion, Garlic, Black Pepper), Texture Wheat Protein, Cornstarch, Cane Sugar, Artificial Chicken Flavors, Hydrolyzed Soy Protein, Dehydrated Vegetables (Chives)."
Pouch Noodles,Lucky Me! Instant Noodles Spicy Beef 50g,000-500,₱10.00,Instant Noodles,24,₱240.00,https://www.crempcoop.com/wp-content/uploads/2019/07/12-1.png,"Noodles 88%: Wheat flour, palm oil, salt, acidity regulator E501, E500, emulsifier E452, stabilizer E412, green tea extract.
Flavoring: salt, cane sugar, beef aroma, flavor enhancers E621, E631, E627, freeze-dried spring onions, spices (black pepper, garlic, chili extract 0.1%), corn starch, hydrolyzed SOY-protein, color E150d, anticaking agent E551.

This product may contain traces of crustaceans, egg, fish, milk, celery and molluscs."
Pouch Noodles,Lucky Me! Instant Pancit Canton Chilimansi 60g,000-501,₱14.00,Instant Noodles,72,"₱1,008.00",https://store.iloilosupermart.com/wp-content/uploads/2020/05/11.png,"Wheat Flour, Vegetable Oil (Palm Oil, Green Tea Extract), Salt, Stabilizer (Guar Gum), Acidity Regulator (Sodium Carbonate, Potassium Carbonate), Emulsifier (Polyphosphate), Seasoning: Coconut Oil, Soy Sauce (Water, Soybean, Salt, Preservative [Potassium Sorbate], Cane Sugar, Artificial Chicken Flavor, Flavor Enhancers (Monosodium Glutamate, Disodium 5 Inosinate, Disodium 5 Guanylate), Salt, Maltodextrin, Spices (Red Pepper (1.5%) Garlic, Black Pepper), Acid (Citric Acid), Color (Caramel Color, Beta Carotene), Hydrolyzed Soy Protein, Citrus Flavor."
Pouch Noodles,Lucky Me! Instant Pancit Canton Hot Chili 60g,000-502,₱14.00,Instant Noodles,72,"₱1,008.00",https://cdn.shopify.com/s/files/1/2713/3026/products/instant-pancit-canton-hot-chilli-flavor-von-lucky-me-60g_600x.jpg?v=1545281034,"WHEAT FLOUR, VEGETABLE OIL (PALM OIL, GREEN TEA EXTRACT), SALT, STABILIZER (GUAR GUM), CARBONATES (SODIUM AND POTASSIUM), CALCIUM TRIPOLYPHOSPHATE. SEASONING: COCONUT OIL, SOY SAUCE (WATER, SOYBEAN, SALT, POTASSIUM SORBATE AS PRESERVATIVE), CANE SUGAR, FLAVOR ENHANCER, MONOSODIUM GLUTAMATE, DISODIUM 5' INOSINATE, DISODIUM 5' GUANYLATE), SALT, ARTIFICIAL CHICKEN FLAVOR, SPICES (RED PEPPER, CORN STARCH), DEHYDRATED SOY PROTEIN, ACIDULANT (CITRIC ACID), CARAMEL COLOR, COLORANT (PAPRIKA)."
Pouch Noodles,Lucky Me! Instant Pancit Canton Kalamansi 60g,000-503,₱14.00,Instant Noodles,72,"₱1,008.00",https://860036.smushcdn.com/1877928/wp-content/uploads/2020/07/Lucky-me-PC-kalamansi.png?lossy=1&strip=1&webp=1,"Wheat Flour, Vegetable Oil (Palm Oil, Green Tea Extract), Salt, Stabilizer (Guar Gum), Acidity Regulator (Sodium Carbonate, Potassium Carbonate), Emulsifier (Polyphosphate), Seasoning: Coconut Oil, Soy Sauce (Water, Soybean), Salt, Preservative (Potassium Sorbate), Maltodextrin, Flavor Enhancer (Monosodium Glutamate, Disodium 5 Inosinate, Disodium 5 Guanylate), Salt, Cane Sugar, Artificial Chicken Flavor, Dehydrated Vegetables (Carrots, Chives), Acid (Citric Acid), Spices (Onion, Garlic), Color (Caramel Color), Citrus Flavor."
Pouch Noodles,Lucky Me! Instant Pancit Canton Original 60g,000-504,₱14.00,Instant Noodles,72,"₱1,008.00",https://www.cebumyxmarket.com/wp-content/uploads/2021/06/LUCKY-ME-PANCIT-CANTON-ORIGINAL-80-GRAMS-12.30-PHP.png,"Wheat Flour (Gluten), Vegetable Oil (Palm Oil, Green Tea Extract), Salt, Stabiliser (Guar Gum), Acidity Regulator (Carbonates (Sodium & Potassium)), Emulsifier (Polyphosphate)."
Pouch Noodles,Lucky Me! Instant Pancit Canton Sweet&Spicy 60g,000-505,₱14.00,Instant Noodles,72,"₱1,008.00",https://i0.wp.com/davaogroceriesonline.com/wp-content/uploads/2020/04/Lucky_Me_Pancit_Canton_Sweet_Spicy_60G_1024x1024.png?resize=420%2C420&ssl=1,"Wheat Flour, Vegetable Oil (Palm Oil, Green Tea Extract), Salt, Stabilizer (Guar Gum), Acidity Regulator (Sodium Carbonate, Potassium Carbonate), Emulsifier (Polyphosphate), Seasoning: Soy Sauce (Water, Soybean, Salt, Preservative [Potassium Sorbate]), Coconut Oil, Cane Sugar, Spices (Red Pepper, Garlic), Salt, Flavor Enhancers (Monosodium Glutamate, Disodium 5 Inosinate, Disodium 5 Guanylate), Artificial Chicken Flavor, Dehydrated Vegetables (Red Pepper, Chives), Hydrolyzed Soy Protein, Anticaking Agent (Silicon Dioxide), Color (Paprika Extract)."
Pouch Noodles,Nissin Ramen Beef 55g,000-506,₱10.00,Instant Noodles,12,₱120.00,https://www.wowtiongsan.com/shop/1284-large_default/1338.jpg,
Pouch Noodles,Nissin Ramen Chicken 55g,000-507,₱10.00,Instant Noodles,12,₱120.00,https://imartgrocersph.com/wp-content/uploads/2020/09/Nissin-Ramen-Instant-Noodles-Chicken-55g.png,
Pouch Noodles,Nissin Ramen Creamy Seafood 63g,000-508,₱12.00,Instant Noodles,12,₱144.00,https://imartgrocersph.com/wp-content/uploads/2020/09/Nissin-Ramen-Instant-Noodles-Seafood-55g.png,
Pouch Noodles,Nissin Ramen Seafood 55g,000-509,₱12.00,Instant Noodles,12,₱144.00,https://www.wowtiongsan.com/shop/1288-large_default/1342.jpg,
Pouch Noodles,Nissin Ramen Spicy Beef 62g,000-510,₱12.00,Instant Noodles,12,₱144.00,https://imartgrocersph.com/wp-content/uploads/2020/09/Nissin-Ramen-Instant-Noodles-Spicy-Hot-Beef-62g.png,
Pouch Noodles,Nissin Ramen Spicy Seafood 59g,000-511,₱12.00,Instant Noodles,12,₱144.00,https://onlinepandacaqui.store/wp-content/uploads/2020/08/Nissin-Ramen-Spicy-SeaFoodSachet-59g-2.png,
Pouch Noodles,Payless Pancit Canton Xtra Big Chili-Mansi 130g,000-512,₱16.00,Instant Noodles,12,₱192.00,https://imartgrocersph.com/wp-content/uploads/2020/09/Payless-Pancit-Canton-Extra-Big-Chilimansi-130g-500x500.png,"Noodle 90%: Wheat flour, vegetable oil (palm oil), iodized salt, acidity regulators (E339, E340, E500, E501), stabilizers (E412, E415), antioxidant (E307) and color E102."
Pouch Noodles,Payless Pancit Canton Xtra Big Kalamansi 130g,000-513,₱16.00,Instant Noodles,12,₱192.00,https://www.wowtiongsan.com/shop/1239-large_default/1291.jpg,
Pouch Noodles,Payless Pancit Canton Xtra Big Original 130g,000-514,₱16.00,Instant Noodles,12,₱192.00,https://boholgrocery.com/wp-content/uploads/2020/09/Payless-Pancit-Canton-Xtra-Big-Original-130g.png,"Wheat Flour, Vegetable Oil, (Palm) Iodized Salt, Acidity Regulators ( Phosphates , Potassium Carbonate , Sodium Carbonate) Stabilisers , ( Guar Gum , Xanthan Gum ) and Antioxidants (Propyl Gallate, BHA, BHT, Vitamin E.)"
Pouch Noodles,Payless Pancit Canton Xtra Big Sweet & Spicy 48/130g,000-515,₱16.00,Instant Noodles,12,₱192.00,https://store.iloilosupermart.com/wp-content/uploads/2020/05/58.png,"Flavor Pack : Sugar, Iodized Salt, Natural and Artificial Flavors, Flavor Enhancers ( Monosodium Glutamate,Disodium 5-Ribonucleotide) Spices, Hydrolyzed Soy Protein, Yeast Extract, Dehydrated Vegetables (Chives), Carrier ( Dextrin), Acidity Regulator (Citric Acid ) and Color. ( Caramel)"
Canned Soup,Campbells Cream Of Mushroom 290g,000-516,₱98.00,Soup,5,₱490.00,https://www.srssulit.com/wp-content/uploads/products/2004880402-1.png,"Oil Pack: Sweet Soy Sauce, Vegetable Oil ( Palm Olein ) and Spices."
Canned Soup,Jolly Cream Of Mushroom 10.5oz,000-517,₱66.00,Soup,4,₱264.00,https://www.srssulit.com/wp-content/uploads/products/14249-1.png,
Seasoning,Knorr Mix Sinigang Original 11g,000-518,₱6.00,Soup,12,₱72.00,https://images.freshop.com/1564405684702542853/1121540944048defe84ec03741f6c578_large.png,"Iodised Salt (Salt, Iodine), Citric Acid, Flavour Enhancer (E621), Tamarind (10%), Sugar, Tomato, Onion, Palm Oil, Shrimp Powder(Crustacean), Flavouring, Spice (Contains Milk), Wheat Flour (Contains Gluten), Colour (Caramel)."
Seasoning,Knorr Mix Sinigang Original 22g,000-519,₱13.00,Soup,60,₱780.00,https://ipcdn.freshop.com/resize?url=https://images.freshop.com/1564405684702542800/67cd200e70ad7cd7298ad53cbfa3fc09_large.png&width=512&type=webp&quality=80,"Iodised Salt (Salt, Iodine), Citric Acid, Flavour Enhancer (E621), Tamarind (10%), Sugar, Tomato, Onion, Palm Oil, Shrimp Powder(Crustacean), Flavouring, Spice (Contains Milk), Wheat Flour (Contains Gluten), Colour (Caramel)."
Seasoning,Knorr Mix Sinigang Original 44g,000-520,₱24.00,Soup,6,₱144.00,https://www.knorr.com/content/dam/unilever/knorr_world/philippines/pack_design/mix-sampaloc-v2-1648400-png.png,"Iodised Salt (Salt, Iodine), Citric Acid, Flavour Enhancer (E621), Tamarind (10%), Sugar, Tomato, Onion, Palm Oil, Shrimp Powder(Crustacean), Flavouring, Spice (Contains Milk), Wheat Flour (Contains Gluten), Colour (Caramel)."
Seasoning,Knorr Mix Sinigang Original Isda 11g,000-521,₱6.00,Soup,12,₱72.00,https://www.knorr.com/content/dam/unilever/knorr_world/philippines/pack_design/mix-isda-v2-1648398-png.png,"Iodized Salt, Food Acid (Citric), Falvor Enhancer (MSG), Tamarind, Wheat Flour, Thickener (Xanthan), Sugar, Taro, Tomato, Onion, Natural Flavor, Shrimp, Palm Oil, Spices, Color (Caramel)."
Seasoning,Knorr Mix Sinigang Sa Miso 23g,000-522,₱14.00,Soup,12,₱168.00, https://www.knorr.com/content/dam/unilever/knorr_world/philippines/pack_design/mix-miso-v2-1648297-png.png,"Iodized Salt, Food Acid (Citric), Falvor Enhancer (MSG), Tamarind, Wheat Flour, Thickener (Xanthan), Sugar, Taro, Tomato, Onion, Natural Flavor, Shrimp, Palm Oil, Spices, Color (Caramel)."
Seasoning,Knorr Mix Sinigang W/ Gabi 11g,000-523,₱6.00,Soup,12,₱72.00,https://csistore.ph/wp-content/uploads/2021/02/67749045-Knorr-Sinigang-na-may-Gabi-11g-scaled.jpg,"IODIZED SALT, FOOD ACID (CITRIC), FALVOR ENHANCER (MSG), TAMARIND, WHEAT FLOUR, THICKENER (XANTHAN), SUGAR, TARO, TOMATO, ONION, NATURAL FLAVOR, SHRIMP, PALM OIL, SPICES, COLOR (CARAMEL)."
Seasoning,Knorr Mix Sinigang W/ Gabi 22g,000-524,₱14.00,Soup,24,₱336.00,https://mygroceryph.com/pub/media/catalog/product/cache/942fb7ebd8f124d7d8ad39312cbc983a/k/n/knorr_sinigang_na_may_gabi_mix_22g.png,"IODIZED SALT, FOOD ACID (CITRIC), FALVOR ENHANCER (MSG), TAMARIND, WHEAT FLOUR, THICKENER (XANTHAN), SUGAR, TARO, TOMATO, ONION, NATURAL FLAVOR, SHRIMP, PALM OIL, SPICES, COLOR (CARAMEL)."
Seasoning,Knorr Mix Sinigang W/ Gabi 44g,000-525,₱25.00,Soup,6,₱150.00,https://www.knorr.com/content/dam/unilever/knorr_world/philippines/pack_design/mix-gabi-v2-1648397-png.png,"IODIZED SALT, FOOD ACID (CITRIC), FALVOR ENHANCER (MSG), TAMARIND, WHEAT FLOUR, THICKENER (XANTHAN), SUGAR, TARO, TOMATO, ONION, NATURAL FLAVOR, SHRIMP, PALM OIL, SPICES, COLOR (CARAMEL)."
Seasoning,Knorr Soup Crab & Corn 40g,000-526,₱37.00,Soup,6,₱222.00,https://images.freshop.com/1564405684702550498/54bf3315c2b0658e3d5f5b0f63f18825_large.png,"Cornstarch, Sugar, Crabmeat, Flavor Enhancers (MSG, Potassium Chloride, Ribonucleotide), Iodized Salt, Palm Oil, Corn Kernels, Nature - Identical And Artificial Flavors, Chicken Fat, Spices, Lactose, Vinegar Powder, Leeks, Soy Sauce."
Seasoning,Knorr Soup Cream Of Corn 75g,000-527,₱42.00,Soup,5,₱210.00,https://www.knorr.com/content/dam/unilever/knorr_world/philippines/pack_shot/4808680221007-1799344-png.png.ulenscale.985x985.png,"Wheat Flour, Cornstarch, Skim Milk, Sugar, Iodized Salt, Sweet Corn Powder And Corn Kernels, Palm Oil, Flavor Enhancer (MSG), Natural And Artificial Flavors, Turmeric."
Seasoning,Menu Magic Sinigang Mix,000-528,₱5.00,Soup,24,₱120.00,https://www.srssulit.com/wp-content/uploads/products/10587-1.png,"Iodized salt, Food Acid (Citric), Flavor enhancer (Monosodium glutamate), Tamarind, Tomato, Thickener (Starch), Natural flavors, Palm oil, Sugar, Shrimp, Caramel Color, Calamansi Powder, White Pepper."
Cheese Spread,Cheez Whiz Plain 24g,000-529,₱12.00,Spreads,12,₱144.00,https://dj7u9rvtp3yka.cloudfront.net/products/PIM-1625644044576-2d424e1c-f17b-47d2-ba7d-6e8392f38081_v1-large.jpg,"Whey, Milk, Milkfat, Dried Corn Syrup, Water, Sodium Phosphate, Contains Less Than 2% Of Modified Food Starch, Salt, Maltodextrin, Lactic Acid, Mustard Flour, Worcestershire Sauce (Vinegar, Molasses, Corn Syrup, Water, Salt, Caramel Color, Garlic Powder, Sugar, Spices, Tamarind, Natural Flavor), Sorbic Acid, Oleoresin Paprika (Color), Cheese Culture, Annatto (Color), Enzymes."
Cheese Spread,Cheez Whiz Plain Easy Squeeze 62g,000-530,₱27.00,Spreads,4,₱108.00,https://www.wowtiongsan.com/shop/504-large_default/462.jpg,"Whey, Milk, Milkfat, Dried Corn Syrup, Water, Sodium Phosphate, Contains Less Than 2% Of Modified Food Starch, Salt, Maltodextrin, Lactic Acid, Mustard Flour, Worcestershire Sauce (Vinegar, Molasses, Corn Syrup, Water, Salt, Caramel Color, Garlic Powder, Sugar, Spices, Tamarind, Natural Flavor), Sorbic Acid, Oleoresin Paprika (Color), Cheese Culture, Annatto (Color), Enzymes."
Cheese Spread,Cheez Whiz Plain Easy Squeeze 110g,000-531,₱32.00,Spreads,6,₱192.00,https://cdn.shopify.com/s/files/1/0379/4249/3323/products/httpsshop.smmarkets.phmediawysiwyglostnfound320225684_-_cheezwhiz_easy_squeeze_plain_220g_360x.png?v=1585890138,"Whey, Milk, Milkfat, Dried Corn Syrup, Water, Sodium Phosphate, Contains Less Than 2% Of Modified Food Starch, Salt, Maltodextrin, Lactic Acid, Mustard Flour, Worcestershire Sauce (Vinegar, Molasses, Corn Syrup, Water, Salt, Caramel Color, Garlic Powder, Sugar, Spices, Tamarind, Natural Flavor), Sorbic Acid, Oleoresin Paprika (Color), Cheese Culture, Annatto (Color), Enzymes."
Cheese Spread,Cheez Whiz Plain Bottle 210g,000-532,₱108.00,Spreads,4,₱432.00,https://groceray.com/wp-content/uploads/2020/08/1262f8c4883a25411f40da2c7ad49077.jpg,"Water, Natural cheese, vegetable oil, Coconut oil, palm oil, milk powder"
Liver Spread,Reno Liver Spread 85g,000-533,₱18.00,Spreads,13,₱234.00,https://imartgrocersph.com/wp-content/uploads/2020/09/Reno-Liver-Spread-85g.jpg,
Margarine ,Star Margarine Regular Twin Pack 30g,000-534,₱10.00,Spreads,12,₱120.00,https://imartgrocersph.com/wp-content/uploads/2020/09/Star-Margarine-Classic-Twin-Pack-30g.png,
Margarine ,Star Margarine Regular 100g,000-535,₱32.00,Spreads,5,₱160.00,https://mygroceryph.com/pub/media/catalog/product/cache/942fb7ebd8f124d7d8ad39312cbc983a/s/t/star_margarine_regular_100g_1.png,
Margarine ,Star Margarine Sweet Blend Twin Pack 30g,000-536,₱11.00,Spreads,9,₱99.00,https://imartgrocersph.com/wp-content/uploads/2020/09/Star-Margarine-Classic-Twin-Pack-30g-500x375.png,
Mayo Spread,Lady's Choice Bacon Spread 27ml,000-537,₱10.00,Spreads,9,₱90.00,https://www.ladyschoice.com.ph/sk-eu/content/dam/brands/lady_s_choice/philippines/1516075-lc-bacon-80ml-pouch.png.rendition.767.767.png,
Mayo Spread,Lady's Choice Chicken Spread 27ml,000-538,₱10.00,Spreads,8,₱80.00,https://fishersupermarket.ph/wp-content/uploads/2021/02/4800888607119-scaled.jpg,
Mayo Spread,Lady's Choice Chicken Spread 80ml,000-539,₱34.00,Spreads,4,₱136.00,https://fishersupermarket.ph/wp-content/uploads/2020/10/LAD35.png,
Mayo Spread,Lady's Choice Ham Spread 80ml,000-540,₱34.00,Spreads,3,₱102.00,https://fishersupermarket.ph/wp-content/uploads/2020/09/LAD104.png,
Mayo Spread,Lady's Choice Sandwich Spread 80ml,000-541,₱34.00,Spreads,3,₱102.00,https://www.wowtiongsan.com/shop/585-large_default/550.jpg,
Mayo Spread,Lady's Choice Tuna Spread 80ml,000-542,₱34.00,Spreads,4,₱136.00,https://www.wowtiongsan.com/shop/1215-large_default/1265.jpg,
Mayo Spread,Lady's Choice Real Mayonnaise 27ml,000-543,₱10.00,Spreads,12,₱120.00,https://www.wowtiongsan.com/shop/1021-large_default/1033.jpg,
Mayo Spread,Lady's Choice Real Mayonnaise 80ml,000-544,₱32.00,Spreads,8,₱256.00,https://www.wowtiongsan.com/shop/1019-large_default/1030.jpg,
Mayo Spread,Best Foods Mayo Magic 80ml,000-545,₱20.00,Spreads,6,₱120.00,https://www.wowtiongsan.com/shop/1000-large_default/999.jpg,
Mayo Spread,Best Foods Mayo Magic Pouch 470ml,000-546,₱47.00,Spreads,4,₱188.00,https://www.wowtiongsan.com/shop/497-large_default/455.jpg,
Cigarettes,Fortune International Menthol Flip-Top,000-547,₱112.00,Cigarettes,30,"₱3,360.00",https://console.cloudkart.ph/assets/img/products/ad59725c2849487f72545fa97298bcad/png.jpg,
Cigarettes,Fortune Special Green Flip-Top,000-548,₱92.00,Cigarettes,10,₱920.00,https://getgrocery.ph/wp-content/uploads/2021/09/fortune-special-green.png,
Cigarettes,Fortune Tribal Blue Label Flip-Top,000-549,₱112.00,Cigarettes,20,"₱2,240.00",https://cdn.store-assets.com/s/377840/i/28003673.jpg,
Cigarettes,Marlboro Gold Flip-Top,000-550,₱122.00,Cigarettes,20,"₱2,440.00",https://images.freshop.com/00028200004659/9b22528ae741685fc93f65f27cfcfe10_large.png,
Cigarettes,Marlboro Menthol Black Flip-Top,000-551,₱122.00,Cigarettes,10,"₱1,220.00",https://cdn.shopify.com/s/files/1/0280/7126/4308/products/rsz_1marlboro_black__png_600x.png?v=1586877114,
Cigarettes,Marlboro Menthol Ice Blast,000-552,₱122.00,Cigarettes,2,₱244.00,https://cdn.shopify.com/s/files/1/2149/7731/products/MARLBOROICEBLASTMEGA_1024x1024.png?v=1628842756,
Cigarettes,Marlboro Red Flip-Top,000-553,₱122.00,Cigarettes,40,"₱4,880.00",https://www.nicepng.com/png/detail/394-3940606_marlboro-filter-red-flip-top-pack-marlboro-red.png,
Cigarettes,Mighty Red Flip-Top,000-554,₱92.00,Cigarettes,5,₱460.00,https://gmart.com.ph/wp-content/uploads/2020/10/MIGHTY-KING-SIZE-RED-SFP.png,
Cigarettes,Mighty Green Menthol Flip-Top,000-555,₱92.00,Cigarettes,25,"₱2,300.00",https://getgrocery.ph/wp-content/uploads/2020/06/mighty-premium-tobacco-20s-1.jpg,
Cigarettes,Phillip Green Menthol,000-556,₱112.00,Cigarettes,3,₱336.00,https://ph-live-01.slatic.net/p/2ccf5850cfa0b609d3b5a3748143270a.png,
Cigarettes,Phillip Red Flip-Top,000-557,₱112.00,Cigarettes,2,₱224.00,https://cdn.shopify.com/s/files/1/2141/9909/products/marlboro-red_420x.png?v=1591901941,
Cigarettes,Winston Red,000-558,₱112.00,Cigarettes,5,₱560.00,https://cdn.shopify.com/s/files/1/0429/0900/8034/products/winston.png?v=1603680541,
Cigarettes,Winston Lights,000-559,₱112.00,Cigarettes,4,₱448.00,https://www.muscatdutyfree.com/uploads/product_images/winston%20lights.png,
OTC Medicine,Alaxan Fr Capsules,000-560,₱9.00,Healthcare,60,₱540.00,https://cdn.shopify.com/s/files/1/0358/1335/9748/products/alaxan-over-the-counter-alaxan-fr-capsule-by-10-s-15435490525316_600x600_crop_center.png?v=1605843401,
Bandage,Band-Aid Adhesive Bandage Washproof,000-561,₱2.00,Healthcare,100,₱200.00,https://img.favpng.com/14/23/22/johnson-johnson-band-aid-adhesive-bandage-wound-png-favpng-juLn6z86K4CE1XYgLXL3nqu5j.jpg,
Bandage,Mediplast Bantam Strips,000-562,₱1.00,Healthcare,100,₱100.00,https://philusa.com.ph/wp-content/uploads/2020/05/Mediplast-Bantam-Plastic-Strips-12s-featured.png,
OTC Medicine,Bioflu Tablet,000-563,₱9.00,Healthcare,48,₱432.00,https://www.rosepharmacy.com/ph1/wp-content/uploads/2016/09/37219.png,
OTC Medicine,Biogesic Caplet 500mg,000-564,₱5.00,Healthcare,150,₱750.00,https://ph-test-11.slatic.net/p/6fd8ccedfec7c13167f272db6545c84a.png,
OTC Medicine,Decolgen Forte Tab 500mg,000-565,₱6.00,Healthcare,30,₱180.00,https://www.rosepharmacy.com/ph1/wp-content/uploads/2016/09/66593-1-1.png,
